proverb_id,kikuyu_text,system,translation,expert_translation,cultural_authenticity,semantic_similarity,context_preservation,translation_fidelity,rouge1_f,rouge2_f,rougeL_f,word_overlap,structural_similarity,overall_quality,quality_grade,recommendations,evaluation_timestamp,error
MW_088,Uthaka nduriagwo.,OG-RAG,The poor are not consulted.,Beauty is not consumed.,0.573373556137085,0.3084338903427124,1.0,0.33225741717550483,0.22222222222222224,0.0,0.22222222222222224,0.125,0.2222222222222222,0.3456395184662607,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.268881,
MW_089,Uthaka wa mundurume ni mbeeca. M,Raw GPT-4,The wealth of a man is his sheep.,The beauty of a man is money.,0.6702105045318604,0.5505262613296509,1.0,0.6207144944956808,0.6666666666666666,0.4615384615384615,0.6666666666666666,0.5,0.5454545454545454,0.4853342748862325,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.388642,
MW_089,Uthaka wa mundurume ni mbeeca. M,Traditional RAG,The wealth of a man is his sheep.,The beauty of a man is money.,0.6702105045318604,0.5505262613296509,1.0,0.6207144944956808,0.6666666666666666,0.4615384615384615,0.6666666666666666,0.5,0.5454545454545454,0.4853342748862325,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.446076,
MW_089,Uthaka wa mundurume ni mbeeca. M,OG-RAG,A man's wealth is his character.,The beauty of a man is money.,0.756392526626587,0.7659813165664673,1.0,0.5717798785471813,0.42857142857142855,0.16666666666666666,0.42857142857142855,0.18181818181818182,0.3333333333333333,0.5026799681421482,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.503406,
MW_090,Uthuri wa gitonga ndunungaga.,Raw GPT-4,The owner of wealth is never satisfied.,A rich man’s breaking of wind is odourless.,0.5747780561447144,0.3119451403617859,1.0,0.34955423383145506,0.25,0.0,0.25,0.15384615384615385,0.1875,0.35225520429889506,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.562300,
MW_090,Uthuri wa gitonga ndunungaga.,Traditional RAG,The silence of the rich screams.,A rich man’s breaking of wind is odourless.,0.6029763698577881,0.3824409246444702,1.0,0.3275168626369408,0.26666666666666666,0.0,0.13333333333333333,0.18181818181818182,0.21428571428571427,0.3558214498660445,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.623304,
MW_090,Uthuri wa gitonga ndunungaga.,OG-RAG,The path to wealth is not walked in a day.,A rich man’s breaking of wind is odourless.,0.5736469388008119,0.3091173470020294,1.0,0.31555796251558177,0.2105263157894737,0.0,0.10526315789473685,0.125,0.15789473684210525,0.33990406240077836,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.684746,
MW_091,Utonga nduhanyukagiruo.,Raw GPT-4,A gift does not get lost on the way.,Riches are not rushed for.,0.5537464499473572,0.25936612486839294,1.0,0.26064993857573243,0.14285714285714285,0.0,0.14285714285714285,0.07692307692307693,0.14285714285714285,0.31272605848044926,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.741765,
MW_091,Utonga nduhanyukagiruo.,Traditional RAG,Wealth does not bring happiness.,Riches are not rushed for.,0.6732463359832763,0.5581158399581909,1.0,0.4038822106520335,0.20000000000000004,0.0,0.20000000000000004,0.1111111111111111,0.2,0.41065730812152224,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.796162,
MW_091,Utonga nduhanyukagiruo.,OG-RAG,Wealth is not stumbled upon.,Riches are not rushed for.,0.722027063369751,0.6800676584243774,1.0,0.4639760614009131,0.20000000000000004,0.0,0.20000000000000004,0.1111111111111111,0.2,0.45120244683822,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.850684,
MW_092,Utonga nduri nyoni.,Raw GPT-4,The early bird catches the worm.,Riches have no bird of ill will.,0.5627348005771637,0.21933700144290924,1.0,0.29553251926958696,0.15384615384615383,0.0,0.15384615384615383,0.09090909090909091,0.16666666666666666,0.32853030197522093,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.908909,
MW_092,Utonga nduri nyoni.,Traditional RAG,The early bird catches the worm.,Riches have no bird of ill will.,0.5627348005771637,0.21933700144290924,1.0,0.29553251926958696,0.15384615384615383,0.0,0.15384615384615383,0.09090909090909091,0.16666666666666666,0.32853030197522093,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:11.965990,
MW_092,Utonga nduri nyoni.,OG-RAG,Wealth is like a bird.,Riches have no bird of ill will.,0.7529019594192504,0.6947548985481262,1.0,0.40462254782517754,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.4427786755065123,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.021169,
MW_093,Utonga ni kiiruru.,Raw GPT-4,Poverty is a hindrance.,Riches are but a shadow.,0.6051286458969116,0.38782161474227905,1.0,0.3760153429375754,0.22222222222222224,0.0,0.22222222222222224,0.125,0.2222222222222222,0.37365682838691605,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.076017,
MW_093,Utonga ni kiiruru.,Traditional RAG,Wealth is a shadow.,Riches are but a shadow.,0.7925514698028564,0.8563786745071411,1.0,0.6099507900457533,0.4444444444444445,0.28571428571428575,0.4444444444444445,0.2857142857142857,0.375,0.5305033644371562,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.130462,
MW_093,Utonga ni kiiruru.,OG-RAG,Wealth is a shadow.,Riches are but a shadow.,0.7925514698028564,0.8563786745071411,1.0,0.6099507900457533,0.4444444444444445,0.28571428571428575,0.4444444444444445,0.2857142857142857,0.375,0.5305033644371562,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.186234,
MW_094,Utonga ni wa ngai.,Raw GPT-4,Wealth belongs to God.,Wealth belongs to God.,0.8499999523162842,0.9999998807907104,1.0,0.9999999582767486,1.0,1.0,1.0,1.0,1.0,0.6899999663233758,D,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.241260,
MW_094,Utonga ni wa ngai.,Traditional RAG,Wealth belongs to God.,Wealth belongs to God.,0.8499999523162842,0.9999998807907104,1.0,0.9999999582767486,1.0,1.0,1.0,1.0,1.0,0.6899999663233758,D,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.295072,
MW_094,Utonga ni wa ngai.,OG-RAG,Wealth is God's gift.,Wealth belongs to God.,0.7999528646469116,0.874882161617279,1.0,0.6194302572875483,0.4444444444444445,0.0,0.4444444444444445,0.14285714285714285,0.375,0.5367817359094066,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.349600,
MW_095,Utonga wa muthiini ni ciana. W,Raw GPT-4,The wealth of a home is its children.,The wealth of the poor consists in having children.,0.7519710540771485,0.7549276351928711,1.0,0.5791567990143374,0.47058823529411764,0.26666666666666666,0.47058823529411764,0.3333333333333333,0.38461538461538464,0.5034933012858774,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.408335,
MW_095,Utonga wa muthiini ni ciana. W,Traditional RAG,The wealth of a bachelor is children.,The wealth of the poor consists in having children.,0.7036856174468995,0.6342140436172485,1.0,0.5520105658899228,0.5,0.28571428571428575,0.5,0.36363636363636365,0.4166666666666667,0.4746779450402328,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.466533,
MW_095,Utonga wa muthiini ni ciana. W,OG-RAG,The wealth of the impoverished lies in their offspring.,The wealth of the poor consists in having children.,0.7698298454284669,0.799574613571167,1.0,0.6462924511912449,0.5555555555555556,0.375,0.5555555555555556,0.3333333333333333,0.38461538461538464,0.5341342960883224,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.525317,
MW_096,"Utonga wa muici nduthuunaga, na ni uteeaga wake.",Raw GPT-4,"The poverty of a wise man is not obvious, it is his own secret.","Unlawful riches do not prosper, they ruin even the legitimate ones.",0.5864091157913208,0.341022789478302,1.0,0.31070578273983895,0.16,0.0,0.08,0.09090909090909091,0.16666666666666666,0.34331067027547196,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.589416,
MW_096,"Utonga wa muici nduthuunaga, na ni uteeaga wake.",Traditional RAG,"The wealth of a thief is short-lived, and it does not benefit him.","Unlawful riches do not prosper, they ruin even the legitimate ones.",0.6737845897674561,0.5594614744186401,1.0,0.39387574037940504,0.16,0.0,0.08,0.09090909090909091,0.16666666666666666,0.4073703450397742,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.650566,
MW_096,"Utonga wa muici nduthuunaga, na ni uteeaga wake.",OG-RAG,"The wealth of the wicked is fleeting, and it does not satisfy.","Unlawful riches do not prosper, they ruin even the legitimate ones.",0.6783268213272096,0.5708170533180237,1.0,0.3935128874271628,0.17391304347826086,0.0,0.08695652173913043,0.1,0.18181818181818182,0.4090602391303908,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.712440,
MW_097,Waariire aanyamaririe weigiire.,Raw GPT-4,Those who have traveled have seen more than those who have aged.,"He who ate (spent all his resources) persecuted the one who kept some aside. 98.Wagi ndumenanagirwo (GJW W 18, N 641) W English: Poverty does not cause enemity. 99.Waagi wi gitaranio. (KW vol.1 pg 348) W English: Lacking leads to dreamy thoughts of what the opposite would bring. 100.Wooni wi njaci. (Ba 991, KW vol.1 pg 321) MW English: The state of having acquired wealth, breeds contemptuous pride. A COLLECTION OF 100 PROVERBS AND WISE SAYINGS OF THE GIKUYU OF KENYA ABOUT MONEY AND WEALTH",0.48104351162910464,0.07760877907276154,1.0,0.06584690144141432,0.058823529411764705,0.0,0.058823529411764705,0.013157894736842105,0.02531645569620253,0.21546382015613688,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.842863,
MW_097,Waariire aanyamaririe weigiire.,Traditional RAG,Those who have travelled have stories to tell.,"He who ate (spent all his resources) persecuted the one who kept some aside. 98.Wagi ndumenanagirwo (GJW W 18, N 641) W English: Poverty does not cause enemity. 99.Waagi wi gitaranio. (KW vol.1 pg 348) W English: Lacking leads to dreamy thoughts of what the opposite would bring. 100.Wooni wi njaci. (Ba 991, KW vol.1 pg 321) MW English: The state of having acquired wealth, breeds contemptuous pride. A COLLECTION OF 100 PROVERBS AND WISE SAYINGS OF THE GIKUYU OF KENYA ABOUT MONEY AND WEALTH",0.5107783913612366,0.15194597840309143,1.0,0.08533127522876117,0.06122448979591837,0.0,0.04081632653061225,0.02702702702702703,0.03896103896103896,0.23417730287456107,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:12.953377,
MW_097,Waariire aanyamaririe weigiire.,OG-RAG,"Those who have tasted the sweetness of wealth, will not let it go.","He who ate (spent all his resources) persecuted the one who kept some aside. 98.Wagi ndumenanagirwo (GJW W 18, N 641) W English: Poverty does not cause enemity. 99.Waagi wi gitaranio. (KW vol.1 pg 348) W English: Lacking leads to dreamy thoughts of what the opposite would bring. 100.Wooni wi njaci. (Ba 991, KW vol.1 pg 321) MW English: The state of having acquired wealth, breeds contemptuous pride. A COLLECTION OF 100 PROVERBS AND WISE SAYINGS OF THE GIKUYU OF KENYA ABOUT MONEY AND WEALTH",0.6149992942810059,0.41249823570251465,1.0,0.20721762279897094,0.11650485436893204,0.0,0.0970873786407767,0.06493506493506493,0.0875,0.3185258856920422,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:13.080992,
MW_098,Wagi ndumenanagirwo.,Raw GPT-4,Those who are absent are always wrong.,Poverty does not cause enemity.,0.5457016050815582,0.23925401270389557,1.0,0.21444065883232835,0.0,0.0,0.0,0.0,0.08333333333333333,0.2933348726239382,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:13.149226,
MW_098,Wagi ndumenanagirwo.,Traditional RAG,They are not called upon who do not respond.,Poverty does not cause enemity.,0.595281720161438,0.36320430040359497,1.0,0.2964022244219775,0.14285714285714285,0.0,0.14285714285714285,0.08333333333333333,0.15384615384615385,0.34185346661226734,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:13.205829,
MW_098,Wagi ndumenanagirwo.,OG-RAG,Borrowed robes do not keep one warm.,Poverty does not cause enemity.,0.558906650543213,0.2722666263580322,1.0,0.2964296828616749,0.16666666666666666,0.0,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.32731304921887144,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:13.263518,
MW_099,Waagi wi gitaranio.,Raw GPT-4,Traders love bargaining.,Lacking leads to dreamy thoughts of what the opposite would bring.,0.4990372359752655,0.12259308993816376,1.0,0.10411970269047853,0.0,0.0,0.0,0.0,0.06666666666666667,0.23605679033177368,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:13.321271,
MW_099,Waagi wi gitaranio.,Traditional RAG,They are birds of the same feather.,Lacking leads to dreamy thoughts of what the opposite would bring.,0.4629854291677475,0.032463572919368744,1.0,0.18286031944631853,0.2222222222222222,0.0,0.2222222222222222,0.125,0.17647058823529413,0.2491952834733105,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:13.380121,
MW_099,Waagi wi gitaranio.,OG-RAG,Borrowers do not form a council.,Lacking leads to dreamy thoughts of what the opposite would bring.,0.5130504250526429,0.15762606263160706,1.0,0.13345195020389075,0.0,0.0,0.0,0.0,0.05555555555555555,0.2519283525924189,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:13.437737,
MW_100,"Wooni wi njaci. (woni wi njaci, wagi gitaranjo)",Raw GPT-4,"If you see a hyena during the day, it has been chased from its hiding place.","The state of having acquired wealth, breeds contemptuous pride.",0.47068418711423876,0.05171046778559685,1.0,0.18022923052657835,0.08,0.0,0.08,0.041666666666666664,0.11538461538461539,0.2513539055299979,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:13.504044,
MW_100,"Wooni wi njaci. (woni wi njaci, wagi gitaranjo)",Traditional RAG,"Seeing is believing. (If you see it with your own eyes, you won't doubt it)","The state of having acquired wealth, breeds contemptuous pride.",0.5141704857349396,0.16042621433734894,1.0,0.18955658242547954,0.0,0.0,0.0,0.0,0.07407407407407407,0.2720129981428937,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:13.569395,
MW_100,"Wooni wi njaci. (woni wi njaci, wagi gitaranjo)",OG-RAG,The poor have no friends.,"The state of having acquired wealth, breeds contemptuous pride.",0.5716610550880432,0.30415263772010803,1.0,0.2622775990262136,0.2857142857142857,0.0,0.2857142857142857,0.07692307692307693,0.13333333333333333,0.3204615816943921,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:13.625567,
